filename,x,y,width,height
15438,281.0,528.0,134.0,207.0
15438,621.0,563.0,227.0,172.0
15440,264.0,512.0,133.0,127.0
15440,607.0,508.0,135.0,136.0
15442,247.0,124.0,216.0,612.0
15442,578.0,175.0,236.0,575.0
15444,164.0,555.0,237.0,381.0
15445,583.0,235.0,257.0,570.0
15445,200.0,213.0,220.0,583.0
15446,180.0,477.0,172.0,201.0
15450,379.0,484.0,119.0,163.0
15462,109.0,163.0,338.0,792.0
15462,543.0,164.0,333.0,846.0
15463,703.0,313.0,163.0,145.0
15463,201.0,379.0,156.0,152.0
15466,178.0,460.0,139.0,328.0
15469,72.0,313.0,355.0,539.0
15469,568.0,175.0,299.0,697.0
15470,646.0,331.0,289.0,294.0
15474,187.0,259.0,278.0,432.0
15479,247.0,516.0,188.0,310.0
15482,603.0,362.0,175.0,323.0
15482,179.0,397.0,161.0,218.0
15486,273.0,324.0,165.0,257.0
15486,744.0,354.0,148.0,139.0
15488,140.0,306.0,185.0,297.0
15489,205.0,464.0,287.0,194.0
15492,288.0,191.0,203.0,478.0
15492,595.0,178.0,252.0,299.0
15503,605.0,558.0,220.0,163.0
15505,606.0,555.0,156.0,129.0
15519,106.0,453.0,181.0,121.0
15521,245.0,318.0,134.0,130.0
15521,756.0,662.0,174.0,273.0
15521,204.0,523.0,207.0,328.0
15523,171.0,283.0,257.0,460.0
15529,217.0,474.0,126.0,160.0
15529,575.0,186.0,223.0,458.0
15532,539.0,424.0,325.0,362.0
15549,249.0,494.0,166.0,83.0
15551,646.0,632.0,170.0,98.0
15551,213.0,601.0,157.0,159.0
15552,177.0,244.0,231.0,387.0
15553,521.0,325.0,191.0,375.0
15555,229.0,334.0,205.0,363.0
15555,609.0,266.0,201.0,670.0
15557,623.0,557.0,143.0,217.0
15557,180.0,484.0,232.0,240.0
15559,277.0,479.0,125.0,102.0
15560,166.0,291.0,225.0,335.0
15560,573.0,350.0,272.0,284.0
15565,234.0,489.0,127.0,281.0
15565,173.0,238.0,208.0,184.0
15575,126.0,382.0,272.0,246.0
15579,631.0,193.0,186.0,164.0
15584,280.0,568.0,130.0,171.0
15588,295.0,158.0,205.0,383.0
15588,565.0,82.0,286.0,554.0
15589,570.0,495.0,226.0,244.0
15594,658.0,484.0,180.0,311.0
15594,190.0,460.0,178.0,183.0
15596,181.0,193.0,242.0,207.0
15598,222.0,95.0,255.0,297.0
15603,263.0,630.0,264.0,243.0
15603,617.0,627.0,319.0,306.0
15608,614.0,523.0,227.0,336.0
15609,132.0,730.0,211.0,99.0
15616,783.0,623.0,158.0,232.0
15616,746.0,409.0,134.0,197.0
15624,563.0,195.0,261.0,332.0
15624,158.0,256.0,296.0,318.0
15626,628.0,401.0,233.0,453.0
15626,310.0,422.0,191.0,431.0
15627,263.0,440.0,177.0,141.0
15627,571.0,290.0,212.0,259.0
15636,232.0,508.0,206.0,242.0
15636,612.0,159.0,125.0,267.0
15636,730.0,560.0,104.0,231.0
15637,630.0,203.0,246.0,693.0
15637,239.0,201.0,176.0,581.0
15638,135.0,464.0,188.0,201.0
15638,680.0,484.0,166.0,288.0
15642,800.0,384.0,57.0,62.0
15645,518.0,416.0,129.0,308.0
15645,243.0,405.0,151.0,275.0
15649,559.0,576.0,196.0,117.0
15656,583.0,511.0,196.0,246.0
15660,165.0,573.0,175.0,264.0
15662,217.0,566.0,214.0,232.0
15663,281.0,336.0,260.0,680.0
15663,627.0,294.0,228.0,569.0
15668,256.0,203.0,274.0,485.0
15668,652.0,266.0,328.0,524.0
15674,511.0,400.0,234.0,376.0
15674,84.0,233.0,267.0,384.0
15676,207.0,546.0,231.0,165.0
15677,549.0,264.0,187.0,327.0
15677,160.0,378.0,180.0,235.0
15691,583.0,131.0,113.0,339.0
15693,219.0,305.0,128.0,138.0
15694,322.0,187.0,247.0,498.0
15700,197.0,114.0,256.0,589.0
15700,615.0,95.0,254.0,743.0
15702,207.0,338.0,160.0,238.0
15702,568.0,333.0,158.0,345.0
15707,264.0,177.0,199.0,526.0
15707,626.0,216.0,240.0,535.0
15712,327.0,239.0,107.0,241.0
15717,225.0,415.0,98.0,101.0
15719,682.0,701.0,272.0,278.0
15719,194.0,762.0,261.0,257.0
15722,700.0,488.0,126.0,271.0
15722,288.0,539.0,147.0,227.0
15727,659.0,561.0,198.0,211.0
15731,323.0,577.0,160.0,104.0
15731,695.0,575.0,162.0,137.0
15733,621.0,372.0,263.0,287.0
15733,229.0,250.0,233.0,385.0
15740,302.0,389.0,118.0,159.0
15740,673.0,446.0,222.0,483.0
15741,556.0,343.0,205.0,328.0
15741,146.0,477.0,158.0,131.0
15747,519.0,225.0,201.0,557.0
15747,176.0,263.0,214.0,468.0
15751,608.0,484.0,146.0,113.0
15751,300.0,557.0,116.0,82.0
15761,262.0,234.0,183.0,167.0
15761,697.0,224.0,229.0,254.0
15763,219.0,279.0,233.0,526.0
15765,479.0,176.0,284.0,512.0
15765,171.0,233.0,281.0,491.0
15775,692.0,428.0,211.0,227.0
15776,251.0,210.0,182.0,296.0
15787,205.0,523.0,195.0,211.0
15794,660.0,581.0,200.0,172.0
15794,270.0,546.0,177.0,152.0
15796,118.0,367.0,313.0,233.0
15796,621.0,278.0,281.0,337.0
15797,174.0,248.0,279.0,460.0
15797,578.0,240.0,301.0,545.0
15820,261.0,480.0,164.0,73.0
15823,304.0,280.0,111.0,105.0
15823,339.0,89.0,71.0,125.0
15823,642.0,75.0,136.0,210.0
15829,158.0,115.0,307.0,722.0
15829,530.0,114.0,341.0,736.0
15841,126.0,233.0,204.0,359.0
15846,303.0,283.0,138.0,147.0
15852,605.0,364.0,311.0,470.0
15852,238.0,561.0,199.0,204.0
15856,584.0,371.0,251.0,158.0
15858,565.0,608.0,224.0,212.0
15860,662.0,419.0,292.0,368.0
15860,243.0,489.0,234.0,301.0
15873,201.0,489.0,181.0,175.0
15873,615.0,173.0,192.0,451.0
15874,270.0,486.0,168.0,229.0
15874,572.0,400.0,156.0,240.0
15875,596.0,398.0,145.0,334.0
15875,185.0,353.0,129.0,355.0
15877,625.0,302.0,184.0,397.0
15877,216.0,288.0,219.0,342.0
15878,564.0,705.0,219.0,166.0
15878,628.0,534.0,153.0,112.0
15878,168.0,582.0,204.0,202.0
15879,683.0,584.0,100.0,170.0
15879,258.0,387.0,257.0,424.0
15882,257.0,338.0,228.0,607.0
15894,614.0,304.0,179.0,222.0
15896,637.0,363.0,168.0,148.0
15896,142.0,571.0,177.0,159.0
15900,630.0,509.0,209.0,250.0
15904,534.0,316.0,246.0,358.0
15908,633.0,418.0,121.0,158.0
15908,258.0,388.0,119.0,135.0
15909,230.0,613.0,159.0,150.0
15912,652.0,341.0,175.0,272.0
15912,324.0,398.0,183.0,179.0
15918,273.0,258.0,207.0,335.0
15918,640.0,195.0,302.0,385.0
15926,254.0,448.0,222.0,159.0
15926,656.0,551.0,247.0,175.0
15927,199.0,618.0,246.0,169.0
15927,694.0,448.0,158.0,136.0
15931,162.0,538.0,202.0,378.0
15936,545.0,452.0,215.0,125.0
15936,722.0,558.0,88.0,88.0
15936,266.0,644.0,135.0,146.0
15936,613.0,352.0,106.0,102.0
15939,194.0,218.0,296.0,544.0
15939,538.0,202.0,360.0,549.0
15941,664.0,428.0,220.0,373.0
15941,186.0,459.0,241.0,262.0
15948,276.0,372.0,193.0,290.0
15952,219.0,494.0,241.0,247.0
15957,266.0,521.0,279.0,145.0
15960,251.0,109.0,249.0,312.0
15964,438.0,284.0,239.0,256.0
15966,214.0,155.0,247.0,477.0
15966,588.0,126.0,201.0,450.0
15985,511.0,188.0,182.0,397.0
15988,576.0,179.0,187.0,553.0
15988,156.0,378.0,171.0,223.0
15994,197.0,543.0,223.0,148.0
15994,619.0,556.0,238.0,193.0
15996,340.0,531.0,117.0,72.0
15996,714.0,240.0,256.0,389.0
15996,363.0,286.0,142.0,130.0
15997,680.0,505.0,113.0,143.0
15999,154.0,160.0,315.0,597.0
15999,615.0,203.0,305.0,535.0
16006,255.0,429.0,174.0,147.0
16006,579.0,432.0,249.0,143.0
16009,216.0,449.0,186.0,270.0
16010,619.0,594.0,171.0,163.0
16010,153.0,471.0,186.0,253.0
16016,542.0,239.0,277.0,371.0
16016,227.0,242.0,242.0,357.0
16017,236.0,359.0,161.0,254.0
16018,664.0,387.0,178.0,210.0
16018,254.0,352.0,165.0,168.0
16022,571.0,404.0,263.0,270.0
16024,48.0,364.0,178.0,100.0
16030,208.0,643.0,148.0,221.0
16032,396.0,262.0,206.0,249.0
16032,738.0,357.0,234.0,315.0
16040,564.0,349.0,168.0,235.0
16040,578.0,602.0,197.0,260.0
16040,102.0,272.0,239.0,550.0
16042,150.0,357.0,141.0,189.0
16050,500.0,111.0,304.0,401.0
16050,541.0,531.0,316.0,319.0
16061,599.0,478.0,212.0,119.0
16062,140.0,363.0,206.0,288.0
16062,567.0,313.0,243.0,326.0
16064,202.0,480.0,211.0,223.0
16064,598.0,574.0,204.0,173.0
16066,168.0,610.0,173.0,150.0
16069,587.0,377.0,135.0,136.0
16069,204.0,467.0,213.0,211.0
16081,203.0,467.0,262.0,332.0
16092,520.0,425.0,293.0,476.0
16092,192.0,389.0,264.0,381.0
16093,563.0,325.0,239.0,317.0
16093,80.0,282.0,352.0,469.0
16096,623.0,587.0,172.0,209.0
16096,302.0,517.0,181.0,242.0
16112,217.0,85.0,270.0,392.0
16112,570.0,87.0,288.0,348.0
16113,591.0,204.0,327.0,595.0
16113,75.0,164.0,397.0,517.0
16123,162.0,430.0,240.0,395.0
16123,532.0,430.0,265.0,505.0
16127,571.0,292.0,223.0,282.0
16127,182.0,358.0,215.0,176.0
16133,230.0,150.0,214.0,411.0
16133,589.0,248.0,222.0,413.0
16135,792.0,708.0,167.0,273.0
16137,241.0,549.0,177.0,141.0
16140,596.0,121.0,307.0,620.0
16141,195.0,744.0,92.0,67.0
16149,132.0,459.0,268.0,202.0
16151,270.0,156.0,203.0,374.0
16153,127.0,452.0,288.0,529.0
16153,461.0,185.0,329.0,751.0
16154,668.0,296.0,154.0,274.0
16155,210.0,555.0,217.0,177.0
16155,646.0,417.0,174.0,235.0
16156,162.0,500.0,231.0,218.0
16156,593.0,533.0,189.0,237.0
16162,580.0,413.0,261.0,417.0
16162,240.0,403.0,211.0,417.0
16167,191.0,433.0,222.0,187.0
16168,762.0,523.0,73.0,94.0
16174,337.0,614.0,165.0,162.0
16187,501.0,284.0,237.0,428.0
16187,205.0,247.0,202.0,448.0
16188,635.0,622.0,103.0,155.0
16188,287.0,254.0,82.0,70.0
16188,283.0,394.0,133.0,291.0
16193,467.0,513.0,315.0,363.0
16193,18.0,264.0,306.0,542.0
16194,259.0,481.0,150.0,170.0
16195,229.0,348.0,221.0,221.0
16200,760.0,541.0,160.0,137.0
16227,546.0,197.0,258.0,439.0
16227,169.0,181.0,220.0,465.0
16242,319.0,437.0,170.0,289.0
16242,669.0,449.0,162.0,284.0
16252,212.0,372.0,259.0,313.0
16258,266.0,305.0,205.0,300.0
16261,159.0,508.0,281.0,197.0
16265,424.0,316.0,96.0,199.0
16265,662.0,369.0,147.0,169.0
16267,617.0,451.0,137.0,230.0
16271,605.0,552.0,175.0,172.0
16273,641.0,379.0,207.0,292.0
16273,147.0,424.0,238.0,200.0
16274,112.0,235.0,250.0,523.0
16274,490.0,248.0,235.0,534.0
16280,294.0,497.0,146.0,151.0
16281,608.0,337.0,154.0,327.0
16281,226.0,283.0,140.0,212.0
16283,155.0,249.0,289.0,686.0
16283,579.0,261.0,284.0,743.0
16285,552.0,490.0,311.0,279.0
16285,141.0,428.0,256.0,302.0
16291,166.0,289.0,202.0,309.0
16291,191.0,613.0,197.0,248.0
16296,164.0,268.0,262.0,424.0
16296,454.0,197.0,287.0,470.0
16301,233.0,372.0,156.0,212.0
16301,551.0,399.0,185.0,211.0
16303,658.0,590.0,151.0,228.0
16303,222.0,522.0,180.0,188.0
16308,91.0,79.0,325.0,650.0
16308,474.0,226.0,226.0,651.0
16309,351.0,430.0,132.0,177.0
16313,488.0,502.0,172.0,110.0
16316,141.0,332.0,262.0,384.0
16316,566.0,293.0,297.0,492.0
16324,217.0,60.0,253.0,605.0
16324,569.0,60.0,264.0,675.0
16338,275.0,393.0,182.0,248.0
16340,599.0,542.0,134.0,197.0
16341,155.0,625.0,210.0,313.0
16341,623.0,806.0,291.0,161.0
16345,691.0,505.0,191.0,209.0
16345,225.0,536.0,225.0,133.0
16346,308.0,541.0,98.0,146.0
16354,595.0,610.0,292.0,326.0
16354,198.0,489.0,254.0,383.0
16357,651.0,451.0,226.0,133.0
16357,300.0,155.0,196.0,459.0
16357,675.0,114.0,166.0,241.0
16366,227.0,599.0,183.0,188.0
16376,662.0,199.0,189.0,547.0
16376,243.0,398.0,264.0,317.0
16377,208.0,370.0,195.0,275.0
16385,603.0,484.0,281.0,287.0
16385,215.0,317.0,268.0,473.0
16387,288.0,412.0,150.0,185.0
16387,720.0,363.0,166.0,308.0
16393,224.0,395.0,236.0,226.0
16396,327.0,209.0,219.0,572.0
16396,657.0,217.0,214.0,380.0
16397,613.0,444.0,195.0,317.0
16397,228.0,425.0,223.0,312.0
16398,655.0,610.0,191.0,177.0
16403,263.0,210.0,242.0,524.0
16403,595.0,189.0,317.0,584.0
16404,610.0,164.0,262.0,320.0
16404,337.0,167.0,207.0,354.0
16411,565.0,303.0,321.0,509.0
16411,165.0,135.0,301.0,705.0
16419,238.0,633.0,149.0,259.0
16419,623.0,502.0,196.0,309.0
16420,598.0,274.0,280.0,483.0
16420,254.0,222.0,300.0,518.0
16422,471.0,8.0,445.0,568.0
16422,93.0,10.0,346.0,591.0
16423,298.0,532.0,123.0,129.0
16445,541.0,395.0,237.0,459.0
16445,185.0,451.0,206.0,405.0
16452,256.0,209.0,197.0,245.0
16456,203.0,443.0,228.0,403.0
16456,534.0,366.0,301.0,565.0
16458,623.0,238.0,188.0,462.0
16461,172.0,522.0,155.0,176.0
16465,583.0,267.0,201.0,419.0
16465,251.0,258.0,217.0,399.0
16467,653.0,281.0,241.0,463.0
16467,252.0,257.0,262.0,445.0
16468,545.0,163.0,249.0,637.0
16468,219.0,110.0,212.0,595.0
16471,179.0,629.0,219.0,140.0
16476,653.0,207.0,254.0,391.0
16476,245.0,371.0,254.0,389.0
16492,228.0,256.0,215.0,396.0
16492,591.0,271.0,199.0,474.0
16500,210.0,386.0,131.0,121.0
16502,194.0,504.0,160.0,280.0
16511,164.0,391.0,244.0,299.0
16513,232.0,317.0,229.0,316.0
16513,604.0,235.0,200.0,225.0
16515,300.0,270.0,265.0,602.0
16515,760.0,706.0,216.0,270.0
16518,767.0,445.0,101.0,357.0
16518,289.0,556.0,191.0,178.0
16527,232.0,436.0,232.0,207.0
16528,153.0,550.0,311.0,118.0
16531,223.0,213.0,253.0,473.0
16531,604.0,224.0,219.0,482.0
16533,593.0,371.0,232.0,419.0
16536,119.0,104.0,247.0,591.0
16536,487.0,232.0,206.0,636.0
16537,446.0,434.0,312.0,287.0
16537,94.0,473.0,243.0,220.0
16543,702.0,288.0,296.0,530.0
16546,531.0,384.0,260.0,449.0
16546,93.0,332.0,297.0,414.0
16549,99.0,550.0,321.0,219.0
16551,576.0,250.0,263.0,517.0
16551,197.0,165.0,233.0,530.0
16554,536.0,272.0,242.0,389.0
16554,149.0,234.0,242.0,367.0
16556,362.0,106.0,144.0,203.0
16556,691.0,197.0,139.0,247.0
16562,570.0,305.0,150.0,304.0
16562,170.0,303.0,163.0,312.0
16563,684.0,209.0,230.0,540.0
16563,240.0,458.0,226.0,210.0
16564,726.0,454.0,139.0,254.0
16564,268.0,438.0,191.0,271.0
16566,193.0,490.0,234.0,240.0
16566,634.0,536.0,192.0,232.0
16567,561.0,136.0,189.0,494.0
16567,238.0,213.0,177.0,358.0
16569,158.0,389.0,223.0,213.0
16569,720.0,466.0,135.0,88.0
16570,649.0,422.0,129.0,76.0
16571,513.0,495.0,241.0,240.0
16573,335.0,83.0,250.0,595.0
16573,723.0,102.0,287.0,662.0
16575,144.0,555.0,261.0,273.0
16576,193.0,245.0,235.0,301.0
16576,523.0,244.0,217.0,340.0
16580,232.0,371.0,305.0,487.0
16580,690.0,354.0,282.0,518.0
16584,173.0,257.0,258.0,415.0
16584,584.0,354.0,220.0,450.0
16585,561.0,161.0,229.0,493.0
16585,241.0,167.0,210.0,461.0
16588,144.0,382.0,252.0,229.0
16590,655.0,597.0,143.0,198.0
16590,136.0,546.0,245.0,176.0
16591,213.0,542.0,214.0,204.0
16600,599.0,498.0,266.0,355.0
16602,146.0,423.0,307.0,247.0
16602,563.0,319.0,289.0,317.0
16607,186.0,370.0,278.0,293.0
16607,574.0,392.0,292.0,252.0
16610,612.0,161.0,228.0,552.0
16610,266.0,101.0,226.0,548.0
16611,654.0,624.0,201.0,147.0
16617,662.0,286.0,328.0,553.0
16617,280.0,207.0,328.0,647.0
16618,355.0,257.0,163.0,250.0
16626,683.0,325.0,147.0,445.0
16626,285.0,484.0,125.0,254.0
16627,569.0,181.0,322.0,545.0
16627,276.0,223.0,239.0,569.0
16637,581.0,463.0,220.0,429.0
16637,184.0,447.0,211.0,405.0
16639,217.0,522.0,205.0,123.0
16642,193.0,471.0,282.0,241.0
16650,194.0,347.0,256.0,272.0
16651,628.0,185.0,234.0,375.0
16651,293.0,161.0,214.0,393.0
16654,479.0,156.0,250.0,540.0
16654,64.0,241.0,317.0,480.0
16658,282.0,519.0,98.0,164.0
16659,465.0,266.0,267.0,645.0
16659,77.0,179.0,267.0,645.0
16663,707.0,166.0,216.0,475.0
16663,280.0,132.0,236.0,437.0
16669,686.0,445.0,292.0,399.0
16669,246.0,187.0,240.0,578.0
16675,647.0,421.0,142.0,223.0
16675,279.0,560.0,149.0,152.0
16679,572.0,314.0,212.0,571.0
16679,239.0,294.0,210.0,533.0
16681,635.0,586.0,161.0,198.0
16681,261.0,547.0,170.0,196.0
16685,245.0,535.0,171.0,255.0
16689,541.0,413.0,137.0,224.0
16691,515.0,601.0,247.0,309.0
16693,262.0,302.0,178.0,447.0
16701,153.0,233.0,130.0,198.0
16702,132.0,389.0,255.0,301.0
16703,688.0,278.0,184.0,233.0
16704,178.0,178.0,281.0,602.0
16704,533.0,216.0,366.0,608.0
16718,178.0,244.0,260.0,485.0
16718,550.0,434.0,240.0,432.0
16721,613.0,545.0,236.0,381.0
16721,147.0,675.0,272.0,249.0
16726,157.0,611.0,255.0,248.0
16726,561.0,540.0,258.0,362.0
16727,295.0,214.0,269.0,391.0
16727,690.0,203.0,328.0,668.0
16728,658.0,469.0,199.0,189.0
16728,347.0,241.0,182.0,474.0
16738,199.0,178.0,186.0,143.0
16738,261.0,373.0,208.0,211.0
16746,643.0,483.0,195.0,272.0
16747,262.0,400.0,154.0,168.0
16750,228.0,491.0,168.0,136.0
16751,660.0,494.0,317.0,274.0
16751,333.0,191.0,200.0,560.0
16753,613.0,398.0,227.0,568.0
16753,267.0,548.0,167.0,294.0
16754,580.0,168.0,294.0,468.0
16754,101.0,140.0,329.0,464.0
16762,300.0,265.0,222.0,341.0
16762,626.0,388.0,257.0,275.0
16773,207.0,535.0,167.0,119.0
16777,389.0,591.0,146.0,62.0
16778,676.0,459.0,191.0,266.0
16778,271.0,452.0,169.0,137.0
16781,193.0,73.0,221.0,472.0
16781,501.0,73.0,252.0,523.0
16783,551.0,256.0,230.0,361.0
16783,235.0,237.0,156.0,318.0
16786,211.0,554.0,185.0,267.0
16792,499.0,317.0,293.0,684.0
16792,147.0,276.0,270.0,738.0
16793,580.0,341.0,270.0,319.0
16793,200.0,271.0,223.0,494.0
16794,116.0,537.0,98.0,100.0
16798,272.0,425.0,124.0,172.0
16802,651.0,150.0,240.0,569.0
16802,219.0,169.0,238.0,558.0
16804,311.0,456.0,147.0,135.0
16805,168.0,144.0,247.0,586.0
16806,531.0,393.0,272.0,317.0
16814,577.0,427.0,195.0,282.0
16814,224.0,381.0,189.0,309.0
16819,250.0,135.0,289.0,628.0
16819,711.0,148.0,270.0,762.0
16823,272.0,338.0,210.0,304.0
16826,631.0,32.0,331.0,777.0
16826,253.0,37.0,256.0,674.0
16827,594.0,346.0,253.0,469.0
16827,305.0,353.0,187.0,384.0
16838,669.0,596.0,193.0,214.0
16839,659.0,322.0,163.0,263.0
16839,213.0,259.0,168.0,401.0
16843,99.0,93.0,336.0,726.0
16843,534.0,96.0,360.0,751.0
16847,612.0,337.0,224.0,225.0
16849,217.0,463.0,253.0,209.0
16849,673.0,498.0,276.0,258.0
16854,142.0,403.0,268.0,180.0
16854,735.0,398.0,218.0,211.0
16860,177.0,677.0,174.0,258.0
16867,159.0,549.0,230.0,228.0
16867,584.0,582.0,259.0,167.0
16868,136.0,527.0,350.0,232.0
16870,224.0,339.0,194.0,358.0
16870,494.0,342.0,253.0,392.0
16873,674.0,280.0,212.0,663.0
16873,361.0,289.0,204.0,631.0
16884,181.0,270.0,249.0,511.0
16884,594.0,249.0,235.0,517.0
16886,214.0,365.0,211.0,244.0
16887,511.0,362.0,191.0,335.0
16887,107.0,328.0,221.0,531.0
16897,110.0,268.0,325.0,398.0
16897,565.0,293.0,373.0,392.0
16898,445.0,328.0,328.0,363.0
16898,77.0,328.0,277.0,285.0
16916,116.0,277.0,286.0,444.0
16921,254.0,395.0,196.0,197.0
16921,564.0,421.0,259.0,212.0
16923,56.0,345.0,169.0,236.0
16925,219.0,647.0,134.0,124.0
16925,570.0,671.0,192.0,126.0
16928,160.0,643.0,149.0,78.0
16930,567.0,296.0,109.0,277.0
16931,594.0,513.0,250.0,207.0
16936,3.0,94.0,338.0,603.0
16936,455.0,145.0,338.0,577.0
16939,211.0,338.0,227.0,404.0
16939,549.0,312.0,270.0,439.0
16949,637.0,629.0,194.0,149.0
16949,189.0,444.0,212.0,183.0
16950,200.0,372.0,189.0,242.0
16950,566.0,583.0,115.0,73.0
16953,631.0,339.0,102.0,106.0
16953,340.0,564.0,108.0,137.0
16953,322.0,327.0,116.0,119.0
16953,631.0,474.0,129.0,208.0
16959,630.0,212.0,243.0,424.0
16967,301.0,140.0,214.0,415.0
16967,639.0,180.0,211.0,541.0
16969,264.0,571.0,169.0,132.0
16970,617.0,352.0,70.0,93.0
16970,166.0,580.0,178.0,193.0
16970,577.0,520.0,204.0,218.0
16971,552.0,425.0,274.0,336.0
16973,499.0,326.0,240.0,529.0
16973,171.0,451.0,203.0,371.0
16977,169.0,177.0,266.0,319.0
16978,215.0,459.0,165.0,116.0
16979,199.0,345.0,172.0,276.0
16979,587.0,540.0,224.0,139.0
16980,289.0,65.0,294.0,286.0
16981,612.0,355.0,171.0,286.0
16982,136.0,659.0,181.0,129.0
16982,685.0,415.0,194.0,330.0
16983,201.0,577.0,200.0,138.0
16983,541.0,593.0,226.0,106.0
16987,152.0,661.0,191.0,145.0
16987,558.0,649.0,174.0,186.0
16987,198.0,370.0,204.0,205.0
16987,511.0,249.0,188.0,232.0
16988,443.0,395.0,86.0,186.0
16991,664.0,517.0,230.0,414.0
16991,136.0,471.0,248.0,409.0
16996,523.0,186.0,215.0,434.0
16996,215.0,188.0,213.0,415.0
16999,340.0,694.0,96.0,117.0
17001,212.0,482.0,213.0,167.0
17001,565.0,499.0,123.0,117.0
17009,249.0,538.0,174.0,136.0
17011,492.0,461.0,263.0,375.0
17011,155.0,427.0,226.0,325.0
17025,157.0,412.0,240.0,401.0
17025,572.0,422.0,315.0,412.0
17034,224.0,438.0,215.0,217.0
17034,573.0,363.0,188.0,262.0
17038,246.0,406.0,191.0,212.0
17042,574.0,328.0,281.0,500.0
17042,254.0,353.0,277.0,496.0
17052,646.0,286.0,175.0,194.0
17052,233.0,238.0,281.0,315.0
17076,185.0,292.0,300.0,422.0
17081,546.0,260.0,219.0,284.0
17081,221.0,249.0,154.0,342.0
17082,633.0,481.0,304.0,337.0
17082,226.0,479.0,195.0,367.0
17086,546.0,742.0,184.0,185.0
17086,295.0,660.0,129.0,210.0
17087,225.0,348.0,162.0,448.0
17087,585.0,355.0,231.0,447.0
17088,186.0,686.0,188.0,151.0
17098,736.0,610.0,240.0,321.0
17098,215.0,467.0,250.0,484.0
17099,181.0,503.0,261.0,268.0
17109,234.0,502.0,229.0,348.0
17109,592.0,581.0,217.0,286.0
17117,463.0,520.0,295.0,420.0
17117,79.0,590.0,273.0,343.0
17121,543.0,239.0,281.0,435.0
17121,224.0,303.0,178.0,348.0
17127,160.0,408.0,184.0,412.0
17127,616.0,615.0,187.0,232.0
17130,184.0,367.0,238.0,528.0
17130,548.0,341.0,222.0,571.0
17140,573.0,355.0,276.0,329.0
17141,577.0,238.0,288.0,432.0
17148,31.0,160.0,306.0,545.0
17148,530.0,292.0,253.0,643.0
17153,513.0,186.0,235.0,367.0
17153,115.0,173.0,262.0,372.0
17158,550.0,199.0,281.0,520.0
17158,161.0,243.0,298.0,439.0
17172,234.0,169.0,183.0,420.0
17172,530.0,154.0,272.0,438.0
17175,323.0,203.0,217.0,437.0
17175,620.0,206.0,264.0,427.0
17189,588.0,318.0,323.0,508.0
17189,256.0,371.0,263.0,488.0
17191,620.0,304.0,264.0,538.0
17191,205.0,281.0,263.0,496.0
17196,269.0,443.0,93.0,61.0
17200,204.0,391.0,181.0,170.0
17200,225.0,612.0,160.0,117.0
17203,223.0,258.0,234.0,338.0
17203,542.0,297.0,228.0,306.0
17205,563.0,277.0,131.0,292.0
17214,648.0,256.0,281.0,604.0
17218,159.0,498.0,196.0,232.0
17224,506.0,454.0,195.0,406.0
17224,125.0,252.0,213.0,370.0
17231,590.0,376.0,185.0,94.0
17231,247.0,246.0,80.0,91.0
17232,568.0,85.0,193.0,212.0
17233,171.0,290.0,214.0,649.0
17237,142.0,498.0,224.0,224.0
17240,209.0,402.0,193.0,326.0
17245,55.0,514.0,279.0,289.0
17249,256.0,722.0,176.0,117.0
17250,510.0,403.0,295.0,453.0
17250,137.0,242.0,268.0,611.0
17255,609.0,637.0,171.0,246.0
17264,625.0,234.0,314.0,537.0
17264,254.0,249.0,233.0,482.0
17265,280.0,293.0,129.0,299.0
17272,131.0,627.0,335.0,288.0
17275,303.0,413.0,190.0,228.0
17275,615.0,470.0,182.0,158.0
17276,729.0,299.0,183.0,454.0
17278,535.0,468.0,131.0,223.0
17278,163.0,277.0,150.0,360.0
17279,285.0,478.0,182.0,274.0
17283,195.0,427.0,251.0,168.0
17284,589.0,391.0,169.0,191.0
17284,223.0,356.0,196.0,247.0
17286,232.0,348.0,198.0,201.0
17286,682.0,367.0,134.0,150.0
17292,285.0,405.0,140.0,223.0
17300,259.0,328.0,209.0,367.0
17300,637.0,415.0,182.0,375.0
17307,114.0,431.0,222.0,218.0
17307,571.0,490.0,218.0,215.0
17309,611.0,164.0,148.0,385.0
17309,258.0,187.0,220.0,336.0
17314,549.0,356.0,273.0,217.0
17314,183.0,382.0,246.0,195.0
17325,184.0,372.0,239.0,187.0
17331,169.0,287.0,265.0,343.0
17337,666.0,418.0,186.0,223.0
17337,316.0,504.0,179.0,273.0
17338,629.0,506.0,257.0,278.0
17338,165.0,427.0,256.0,318.0
17342,123.0,278.0,255.0,419.0
17344,299.0,397.0,181.0,348.0
17344,713.0,420.0,152.0,350.0
17357,236.0,294.0,204.0,428.0
17359,186.0,334.0,261.0,253.0
17359,549.0,492.0,238.0,358.0
17361,234.0,181.0,188.0,509.0
17361,561.0,178.0,214.0,546.0
17362,195.0,339.0,197.0,377.0
17362,589.0,391.0,308.0,257.0
17364,642.0,368.0,168.0,139.0
17370,664.0,380.0,141.0,330.0
17371,615.0,512.0,210.0,258.0
17373,459.0,381.0,195.0,342.0
17373,65.0,436.0,252.0,181.0
17376,595.0,201.0,285.0,533.0
17390,594.0,299.0,212.0,423.0
17390,174.0,309.0,249.0,281.0
17391,258.0,378.0,222.0,390.0
